"date","area_living","area_land","price"
"2016-03-04",102,0,375000
"2016-05-13",242,664,323000
"2016-09-27",102,482,262000
"2016-02-03",70,0,114000
"2016-08-05",104,1205,195000
"2016-08-05",104,1205,195000
"2016-08-05",104,1205,195000
"2016-08-05",104,1205,195000
"2016-02-17",130,1982,130000
"2016-02-17",130,1982,130000
"2016-02-17",130,1982,130000
"2016-08-29",63,0,82500
"2016-07-19",60,0,150000
"2016-05-09",34,0,48010
"2016-11-28",44,0,160000
"2016-12-16",188,1002,595000
"2016-12-30",41,0,92800
"2016-12-30",41,0,92800
"2016-07-19",86,1901,125000
"2016-08-23",148,568,370000
"2016-07-15",72,742,91000
"2016-04-29",81,242,160084
"2016-04-29",81,242,160084
"2016-12-30",126,532,260000
"2016-12-30",126,532,260000
"2016-01-22",109,537,145000
"2016-01-22",109,537,145000
"2016-08-05",82,0,95000
"2016-08-05",82,0,95000
"2016-10-27",23,0,85000
"2016-04-08",160,329,285000
"2016-03-30",68,328,72000
"2016-03-30",68,328,72000
"2016-03-30",68,328,72000
"2016-03-07",97,513,135000
"2016-08-23",24,0,68000
"2016-07-27",105,1231,145000
"2016-09-30",144,1000,172000
"2016-09-20",25,0,75000
"2016-01-19",75,743,190000
"2016-04-29",40,0,105000
"2016-06-16",70,0,150000
"2016-05-27",194,0,34500
"2016-04-21",65,0,105000
"2016-12-30",135,442,109000
"2016-06-29",98,598,205000
"2016-12-14",176,686,630000
"2016-01-29",83,491,70000
"2016-01-15",138,2105,185000
"2016-01-15",138,2105,185000
"2016-09-06",40,0,77300
"2016-05-17",89,0,138000
"2016-05-17",89,0,138000
"2016-01-15",73,2390,158000
"2016-01-15",73,2390,158000
"2016-02-04",81,433,191000
"2016-08-22",92,496,188000
"2016-05-30",75,321,145000
"2016-12-09",72,3710,60000
"2016-10-03",59,0,200165
"2016-10-03",59,0,200165
"2016-01-15",64,0,1e+05
"2016-02-09",78,314,160000
"2016-03-04",66,9500,211300
"2016-12-19",119,550,312000
"2016-06-22",65,0,157757
"2016-03-24",115,592,188000
"2016-03-24",115,592,188000
"2016-03-24",115,592,188000
"2016-02-05",104,723,261442
"2016-02-05",104,723,261442
"2016-02-05",104,723,261442
"2016-09-22",134,557,155000
"2016-01-20",90,813,240000
"2016-03-04",48,471,1e+05
"2016-12-30",40,0,120000
"2016-09-02",118,0,465000
"2016-03-18",70,280,88000
"2016-08-26",41,0,107000
"2016-08-26",41,0,107000
"2016-12-16",111,0,173790
"2016-11-16",18,0,51000
"2016-12-02",48,0,65000
"2016-12-02",48,0,65000
"2016-07-28",25,0,62500
"2016-07-28",25,0,62500
"2016-06-23",85,304,120000
"2016-06-08",90,854,221300
"2016-07-28",140,893,177500
"2016-07-28",140,893,177500
"2016-11-10",82,207,281650
"2016-11-10",82,207,281650
"2016-07-26",67,0,112500
"2016-06-21",82,307,124000
"2016-06-21",82,307,124000
"2016-07-08",120,796,39800
"2016-05-10",69,0,172500
"2016-07-29",99,724,162700
"2016-06-29",60,0,75000
"2016-10-18",64,357,70256
"2016-11-29",56,0,135000
"2016-01-20",149,1654,150000
"2016-01-20",149,1654,150000
"2016-05-26",98,0,345500
"2016-06-23",148,1500,311000
"2016-06-23",148,1500,311000
"2016-06-23",148,1500,311000
"2016-03-15",122,2310,102000
"2016-03-15",122,2310,102000
"2016-07-26",68,0,112255
"2016-09-12",103,623,227000
"2016-10-10",60,0,118000
"2016-10-10",60,0,118000
"2016-06-16",45,0,98400.93
"2016-06-16",45,0,98400.93
"2016-07-06",70,102,47000
"2016-01-28",114,351,206000
"2016-01-28",114,351,206000
"2016-08-08",177,12495,190000
"2016-08-08",177,12495,190000
"2016-08-08",177,12495,190000
"2016-08-08",177,12495,190000
"2016-10-07",77,0,178000
"2016-10-19",94,5000,240000
"2016-04-20",131,0,425000
"2016-04-20",131,0,425000
"2016-05-02",90,1500,278797
"2016-10-03",35,0,130000
"2016-05-23",65,0,93900
"2016-02-25",66,300,51511
"2016-12-12",128,413,2e+05
"2016-09-09",25,0,65130
"2016-09-09",25,0,65130
"2016-08-22",46,20925,37500
"2016-08-22",46,20925,37500
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-10-19",55,4921,120000
"2016-06-03",31,0,85000
"2016-06-03",31,0,85000
"2016-04-14",33,0,1e+05
"2016-07-13",167,2320,246600
"2016-07-13",167,2320,246600
"2016-05-04",99,1279,179800
"2016-05-04",99,1279,179800
"2016-05-04",99,1279,179800
"2016-05-04",99,1279,179800
"2016-07-02",83,483,202850
"2016-11-07",109,184,158360
"2016-11-25",42,0,225000
"2016-06-28",57,0,136000
"2016-01-19",120,783,136000
"2016-03-07",69,232,180000
"2016-08-04",73,0,121000
"2016-02-26",65,0,237280
"2016-02-26",65,0,237280
"2016-03-23",92,448,240000
"2016-03-16",82,0,128000
"2016-03-18",110,1534,185000
"2016-06-11",160,612,150000
"2016-06-11",160,612,150000
"2016-06-16",40,0,82000
"2016-12-09",65,0,180000
"2016-10-13",43,0,86000
"2016-05-04",206,1500,415000
"2016-05-04",206,1500,415000
"2016-10-27",57,133,93400
"2016-09-09",119,276,260000
"2016-10-14",90,538,262000
"2016-10-14",90,538,262000
"2016-08-26",171,653,260000
"2016-05-09",82,337,76997
"2016-10-29",87,201,187000
"2016-03-22",127,808,228000
"2016-11-09",133,726,65340
"2016-11-09",133,726,65340
"2016-02-03",23,0,27000
"2016-05-27",44,0,85000
"2016-05-27",44,0,85000
"2016-06-22",141,548,325000
"2016-11-25",86,696,147500
"2016-02-17",80,0,205877
"2016-02-17",80,0,205877
"2016-09-07",68,0,126800
"2016-07-20",35,638,80000
"2016-07-20",35,638,80000
"2016-11-29",88,2554,470000
"2016-11-29",88,2554,470000
"2016-11-29",88,2554,470000
"2016-11-29",88,2554,470000
"2016-11-29",88,2554,470000
"2016-11-29",88,2554,470000
"2016-01-18",28,0,82930
"2016-02-10",56,698,50000
"2016-02-10",56,698,50000
"2016-05-31",143,1041,3e+05
"2016-05-31",143,1041,3e+05
"2016-05-31",143,1041,3e+05
"2016-09-29",70,573,90000
"2016-11-23",76,197,180000
"2016-08-04",135,2361,110000
"2016-08-04",135,2361,110000
"2016-08-04",135,2361,110000
"2016-08-04",135,2361,110000
"2016-12-16",51,0,133204
"2016-01-29",105,524,320000
"2016-06-28",82,783,90000
"2016-10-28",162,10150,3e+05
"2016-07-08",80,982,90000
"2016-07-08",60,0,136000
"2016-07-08",60,0,136000
"2016-03-25",97,261,204000
"2016-02-26",64,0,108000
"2016-09-12",75,97,165000
"2016-09-12",75,97,165000
"2016-09-16",24,0,90000
"2016-02-03",72,0,151000
"2016-06-10",124,465,265000
"2016-05-04",55,0,121000
"2016-06-02",106,0,207500
"2016-07-29",117,537,179000
"2016-11-30",92,614,120000
"2016-09-16",105,347,185000
"2016-01-08",94,611,187103.45
"2016-01-08",94,611,187103.45
"2016-01-08",94,611,187103.45
"2016-11-26",66,0,224000
"2016-11-25",76,740,130000
"2016-11-25",76,740,130000
"2016-11-25",76,740,130000
"2016-11-25",76,740,130000
"2016-05-11",128,900,172000
"2016-06-30",111,560,197650
"2016-01-22",100,613,244000
"2016-08-23",120,776,194000
"2016-12-03",160,1063,347250
"2016-12-03",160,1063,347250
"2016-12-12",68,408,180000
"2016-05-31",177,1030,465000
"2016-10-31",350,629,1050000
"2016-03-11",65,2295,83000
"2016-03-11",65,2295,83000
"2016-08-16",150,375,645000
"2016-08-19",70,416,162000
"2016-06-23",89,196,97000
"2016-04-29",96,0,167000
"2016-04-19",34,0,68000
"2016-02-29",80,0,184300
"2016-04-01",130,792,225200
"2016-04-01",130,792,225200
"2016-04-15",165,502,291500
"2016-04-15",165,502,291500
"2016-04-15",165,502,291500
"2016-09-02",108,422,218000
"2016-07-27",100,153,185462.64
"2016-07-27",100,153,185462.64
"2016-12-27",150,552,187000
"2016-11-22",65,0,123642
"2016-09-14",89,265,172000
"2016-09-15",99,0,142000
"2016-08-10",64,0,120000
"2016-08-23",85,0,260000
"2016-06-02",78,266,206700
"2016-07-25",70,0,187500
"2016-02-29",96,821,210000
"2016-02-18",55,0,150
"2016-06-16",22,0,63000
"2016-06-16",22,0,63000
"2016-09-09",158,252,710625
"2016-12-28",90,2000,150990
"2016-12-28",90,2000,150990
"2016-12-28",90,2000,150990
"2016-03-29",65,7719,75000
"2016-03-29",65,7719,75000
"2016-10-10",102,208,222175
"2016-05-27",85,545,310000
"2016-01-14",132,748,215000
"2016-01-14",132,748,215000
"2016-01-14",132,748,215000
"2016-12-19",47,0,105200
"2016-06-08",120,1530,220000
"2016-06-20",220,1145,350000
"2016-06-20",220,1145,350000
"2016-03-30",74,0,112000
"2016-04-19",57,741,109500
"2016-08-12",86,0,228450
"2016-08-30",67,0,123500
"2016-05-17",30,5240,15000
"2016-05-17",30,5240,15000
"2016-08-27",59,0,45000
"2016-07-07",179,539,540920
"2016-08-05",100,600,165000
"2016-09-29",103,694,78000
"2016-11-03",95,600,97000
"2016-12-27",57,0,77830
"2016-08-25",80,0,245000
"2016-07-01",92,613,197000
"2016-12-02",62,0,133244
"2016-04-04",109,0,195000
"2016-09-01",15,0,62500
"2016-10-10",100,571,220841
"2016-02-09",106,0,261000
"2016-12-07",72,760,63900
"2016-06-29",21,0,68000
"2016-01-25",63,0,127500
"2016-01-25",63,0,127500
"2016-12-23",72,0,216000
"2016-12-23",72,0,216000
"2016-03-15",39,0,49400
"2016-01-08",130,490,377200
"2016-07-22",146,3467,118000
"2016-07-22",146,3467,118000
"2016-06-30",65,0,122900
"2016-06-30",65,0,122900
"2016-02-26",68,143,145000
"2016-09-20",45,0,92500
"2016-06-17",58,0,156000
"2016-05-20",110,780,155000
"2016-06-20",80,156,211000
"2016-06-20",80,156,211000
"2016-09-12",96,1222,105000
"2016-05-17",83,1055,122500
"2016-05-17",83,1055,122500
"2016-05-17",83,1055,122500
"2016-04-18",25,400,47000
"2016-04-18",25,400,47000
"2016-08-30",82,430,125000
"2016-08-30",82,430,125000
"2016-01-25",68,0,159500
"2016-01-25",68,0,159500
"2016-05-23",180,319,137310
"2016-12-06",49,0,118000
"2016-10-10",71,0,90000
"2016-10-10",71,0,90000
"2016-04-20",88,0,193500
"2016-04-20",88,0,193500
"2016-11-18",379,12343,810000
"2016-11-18",379,12343,810000
"2016-11-18",379,12343,810000
"2016-11-18",379,12343,810000
"2016-11-18",379,12343,810000
"2016-07-27",72,2092,65000
"2016-09-29",93,439,3e+05
"2016-05-04",57,0,129000
"2016-08-26",34,0,90000
"2016-07-04",47,0,30000
"2016-10-04",144,1235,345000
"2016-10-04",144,1235,345000
"2016-10-04",144,1235,345000
"2016-10-04",144,1235,345000
"2016-10-04",144,1235,345000
"2016-03-07",113,0,312400
"2016-01-21",86,373,65000
"2016-01-18",68,0,183800
"2016-06-15",200,1322,430000
"2016-06-30",105,2026,312200
"2016-06-30",105,2026,312200
"2016-05-04",60,431,25000
"2016-07-13",130,187,245000
"2016-07-13",130,187,245000
"2016-11-10",88,485,235000
"2016-07-01",75,246,305000
"2016-02-22",72,19514,47000
"2016-02-22",72,19514,47000
"2016-02-22",72,19514,47000
"2016-02-22",72,19514,47000
"2016-02-22",72,19514,47000
"2016-02-22",72,19514,47000
"2016-02-22",72,19514,47000
"2016-02-25",63,0,120000
"2016-12-29",65,0,129000
"2016-06-22",117,1189,595000
"2016-11-04",43,0,97700
"2016-11-04",150,440,530000
"2016-11-04",150,440,530000
"2016-11-04",150,440,530000
"2016-12-16",71,875,29000
"2016-12-16",71,875,29000
"2016-07-04",165,1202,208000
"2016-07-04",165,1202,208000
"2016-07-04",165,1202,208000
"2016-09-15",25,0,75000
"2016-03-15",364,0,2
"2016-07-25",68,89,71000
"2016-07-25",68,89,71000
"2016-07-25",68,89,71000
"2016-06-08",94,0,380000
"2016-06-08",94,0,380000
"2016-05-24",167,1177,248850
"2016-05-24",167,1177,248850
"2016-01-04",80,5595,87000
"2016-01-04",80,5595,87000
"2016-07-04",105,0,215843
"2016-10-25",114,525,194000
"2016-07-22",98,531,173900
"2016-04-21",90,232,112000
"2016-04-21",90,232,112000
"2016-12-01",47,0,108000
"2016-09-07",50,0,90000
"2016-12-06",201,1951,177000
"2016-12-06",201,1951,177000
"2016-12-06",201,1951,177000
"2016-06-29",41,0,108000
"2016-04-01",88,1490,130000
"2016-01-14",93,270,168000
"2016-05-11",50,0,106000
"2016-05-11",50,0,106000
"2016-11-29",94,338,69000
"2016-11-29",94,338,69000
"2016-11-29",94,338,69000
"2016-02-29",46,0,119500
"2016-03-11",97,351,170000
"2016-03-11",97,351,170000
"2016-06-03",70,0,177500
"2016-06-03",42,0,90950
"2016-08-26",74,0,158500
"2016-09-19",28,0,106000
"2016-03-15",173,1000,320000
"2016-08-01",60,0,144000
"2016-12-20",160,1536,226150
"2016-12-20",160,1536,226150
"2016-12-20",160,1536,226150
"2016-12-20",160,1536,226150
"2016-11-29",130,875,260000
"2016-11-29",130,875,260000
"2016-06-20",60,970,63220
"2016-06-20",60,970,63220
"2016-10-10",78,415,175000
"2016-03-14",32,0,75000
"2016-01-18",112,846,254000
"2016-04-07",83,5110,130000
"2016-07-08",85,378,191500
"2016-06-10",70,384,165000
"2016-08-29",63,80,115000
"2016-08-29",63,80,115000
"2016-08-29",63,80,115000
"2016-06-17",50,1287,129500
"2016-06-17",50,1287,129500
"2016-06-17",50,1287,129500
"2016-06-17",50,1287,129500
"2016-06-17",50,1287,129500
"2016-06-17",50,1287,129500
"2016-06-17",50,1287,129500
"2016-07-11",70,34,105000
"2016-07-11",70,34,105000
"2016-06-28",64,0,115000
"2016-05-10",54,1699,89500
"2016-05-10",54,1699,89500
"2016-03-16",60,0,1e+05
"2016-11-28",45,0,110000
"2016-02-29",121,74300,184498.4
"2016-02-29",121,74300,184498.4
"2016-02-29",121,74300,184498.4
"2016-12-19",218,1176,798750
"2016-12-09",82,659,133500
"2016-12-09",82,659,133500
"2016-05-20",97,473,272000
"2016-02-12",87,168,233000
"2016-08-05",122,716,226330
"2016-08-03",82,2910,97000
"2016-08-03",82,2910,97000
"2016-08-03",82,2910,97000
"2016-08-03",82,2910,97000
"2016-08-03",82,2910,97000
"2016-08-03",82,2910,97000
"2016-08-03",82,2910,97000
"2016-06-22",80,728,141000
"2016-11-17",188,14168,190000
"2016-11-17",188,14168,190000
"2016-11-17",188,14168,190000
"2016-11-17",188,14168,190000
"2016-11-17",188,14168,190000
"2016-11-17",188,14168,190000
"2016-11-17",188,14168,190000
"2016-11-17",188,14168,190000
"2016-11-17",188,14168,190000
"2016-12-06",59,0,228000
"2016-12-06",59,0,228000
"2016-07-13",110,409,160000
"2016-07-13",110,409,160000
"2016-07-13",110,409,160000
"2016-09-23",55,0,126000
"2016-07-08",64,0,171900
"2016-07-08",64,0,171900
"2016-09-21",81,476,25281
"2016-10-20",150,3420,185000
"2016-10-20",150,3420,185000
"2016-10-20",150,3420,185000
"2016-09-12",61,0,125000
"2016-02-16",132,619,230000
"2016-10-20",86,1000,155000
"2016-02-11",79,0,175000
"2016-10-28",200,422,472000
"2016-11-14",75,0,127000
"2016-11-14",75,0,127000
"2016-12-05",60,0,201000
"2016-06-06",77,0,142000
"2016-11-28",44,0,151500
"2016-12-05",55,0,117000
"2016-12-13",88,390,165000
"2016-07-01",67,0,134000
"2016-07-18",89,0,260000
"2016-10-17",60,0,135000
"2016-10-11",51,0,170000
"2016-07-15",52,276,30000
"2016-07-15",52,276,30000
"2016-07-15",52,276,30000
"2016-06-02",68,0,129300
"2016-07-29",70,1242,130000
"2016-07-05",89,2280,51200
"2016-11-30",29,0,70000
"2016-11-30",29,0,70000
"2016-03-31",78,0,179000
"2016-09-23",108,837,149000
"2016-01-29",34,0,85000
"2016-01-29",34,0,85000
"2016-11-24",88,0,450000
"2016-09-22",114,484,238000
"2016-07-20",140,1882,153500
"2016-07-20",140,1882,153500
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-05-30",40,61420,85700
"2016-03-31",64,0,280000
"2016-03-07",95,76,13000
"2016-12-29",82,390,68000
"2016-06-09",50,0,110000
"2016-03-30",209,591,552000
"2016-07-13",88,281,227000
"2016-07-13",88,281,227000
"2016-11-07",122,2286,201000
"2016-11-07",122,2286,201000
"2016-02-16",46,0,118000
"2016-07-08",55,0,95000
"2016-12-30",20,0,58000
"2016-08-24",72,438,41000
"2016-08-24",72,438,41000
"2016-09-02",80,0,94000
"2016-04-28",49,0,141210
"2016-04-28",49,0,141210
"2016-08-19",64,0,148000
"2016-12-13",62,0,250000
"2016-11-21",92,500,268000
"2016-03-02",130,1087,220000
"2016-08-16",67,0,130000
"2016-12-23",87,369,290000
"2016-03-03",82,0,208000
"2016-03-03",82,0,208000
"2016-10-10",69,0,133320
"2016-08-04",130,1840,162500
"2016-07-29",104,585,56403.72
"2016-03-11",101,0,95000
"2016-05-31",121,887,252000
"2016-12-14",69,320,60000
"2016-12-14",69,320,60000
"2016-06-29",89,323,140000
"2016-12-19",65,0,143000
"2016-01-28",117,0,310000
"2016-01-28",117,0,310000
"2016-09-07",112,574,240000
"2016-02-26",63,0,145000
"2016-02-26",63,0,145000
"2016-09-29",39,0,224000
"2016-09-29",39,0,224000
"2016-03-29",92,495,173000
"2016-12-29",250,1595,875000
"2016-03-10",116,464,164990
"2016-08-12",101,238,348500
"2016-11-07",175,1787,423000
"2016-02-26",119,2314,191364
"2016-02-27",44,0,35000
"2016-07-29",81,0,175000
"2016-07-29",81,0,175000
"2016-07-29",89,1985,106500
"2016-07-29",89,1985,106500
"2016-08-04",32,226,12000
"2016-12-20",81,9512,1e+05
"2016-12-20",81,9512,1e+05
"2016-08-12",78,269,215000
"2016-04-15",108,407,295000
"2016-05-12",79,2065,211120
"2016-05-12",79,2065,211120
"2016-05-12",79,2065,211120
"2016-12-30",64,8830,150000
"2016-12-30",64,8830,150000
"2016-06-24",47,0,147600
"2016-08-05",78,0,151299
"2016-10-14",168,2092,415000
"2016-10-05",25,0,70000
"2016-03-11",179,654,95000
"2016-09-16",67,657,79000
"2016-05-31",101,269,1e+05
"2016-05-31",101,269,1e+05
"2016-06-28",83,220,198000
"2016-10-10",184,750,456850
"2016-05-27",145,589,303400
"2016-11-26",135,472,105000
"2016-02-26",17,0,67000
"2016-09-06",85,733,121000
"2016-12-21",40,1066,42500
"2016-12-21",40,1066,42500
"2016-12-21",40,1066,42500
"2016-08-19",50,641,80000
"2016-08-19",50,641,80000
"2016-01-28",112,1651,245820
"2016-10-17",87,214,270000
"2016-12-22",50,0,108455
"2016-06-30",33,0,85000
"2016-07-29",156,1011,410000
"2016-12-09",39,3921,85000
"2016-12-09",39,3921,85000
"2016-10-10",120,660,175000
"2016-04-07",133,587,185500
"2016-04-07",133,587,185500
"2016-12-13",90,2508,303150
"2016-12-13",90,2508,303150
"2016-03-25",100,734,35457.82
"2016-11-07",42,0,129500
"2016-07-04",28,0,85000
"2016-06-08",100,480,175000
"2016-09-08",56,920,130000
"2016-11-30",71,0,113000
"2016-11-30",71,0,113000
"2016-06-01",122,901,223750
"2016-06-10",73,0,102000
"2016-05-11",140,830,271380
"2016-05-11",140,830,271380
"2016-09-05",103,569,195000
"2016-05-24",71,292,175000
"2016-04-20",82,0,465000
"2016-02-03",64,477,50000
"2016-03-31",156,968,396475
"2016-07-21",186,726,455000
"2016-12-12",123,476,37944.79
"2016-12-08",50,0,120000
"2016-02-26",95,417,318000
"2016-02-26",95,417,318000
"2016-11-14",142,2590,111780
"2016-11-14",142,2590,111780
"2016-09-08",114,630,218000
"2016-04-29",50,0,115000
"2016-04-29",50,0,115000
"2016-09-26",250,5535,442000
"2016-09-26",250,5535,442000
"2016-09-26",250,5535,442000
"2016-09-26",250,5535,442000
"2016-09-26",250,5535,442000
"2016-09-26",250,5535,442000
"2016-09-26",250,5535,442000
"2016-09-26",250,5535,442000
"2016-09-26",250,5535,442000
"2016-10-03",94,134,156000
"2016-12-07",91,455,270000
"2016-08-03",47,0,155000
"2016-12-07",48,0,164000
"2016-12-07",48,0,164000
"2016-06-30",109,577,255000
"2016-06-27",79,259,3e+05
"2016-07-22",40,0,64000
"2016-10-14",85,0,160000
"2016-02-25",69,0,148000
"2016-08-27",110,566,170000
"2016-12-15",80,162,75000
"2016-12-15",38,2340,32500
"2016-12-15",38,2340,32500
"2016-12-14",67,0,102500
"2016-04-25",63,0,138432
"2016-10-18",98,258,220000
"2016-10-18",98,258,220000
"2016-06-01",31,0,71000
"2016-07-22",154,1079,209000
"2016-07-22",154,1079,209000
"2016-10-12",34,0,105000
"2016-03-04",120,3333,235000
"2016-03-04",120,3333,235000
"2016-03-04",120,3333,235000
"2016-03-04",120,3333,235000
"2016-03-04",120,3333,235000
"2016-12-08",66,0,240000
"2016-06-06",63,348,74017
"2016-05-14",90,2006,43000
"2016-05-14",90,2006,43000
"2016-05-14",90,2006,43000
"2016-05-14",90,2006,43000
"2016-05-14",90,2006,43000
"2016-07-21",14,0,67000
"2016-12-19",25,0,57000
"2016-05-27",111,374,207100
"2016-05-27",111,374,207100
"2016-09-13",198,537,213000
"2016-09-13",198,537,213000
"2016-09-13",198,537,213000
"2016-01-13",61,0,119000
"2016-01-13",61,0,119000
"2016-03-17",68,507,120000
"2016-10-03",52,2073,35000
"2016-10-03",52,2073,35000
"2016-10-03",52,2073,35000
"2016-10-03",52,2073,35000
"2016-06-15",19,0,24000
"2016-07-20",103,408,460000
"2016-09-12",123,921,174930
"2016-10-18",163,506,325200
"2016-05-17",78,0,135000
"2016-10-10",71,582,547370
"2016-05-02",85,393,420000
"2016-07-02",39,0,108300
"2016-07-02",39,0,108300
"2016-03-07",59,0,2e+05
"2016-11-18",89,848,139800
"2016-02-29",125,2674,210000
"2016-02-29",125,2674,210000
"2016-04-15",74,1353,116500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-07-22",85,29562,103500
"2016-08-30",100,208,376000
"2016-10-15",88,1351,172500
"2016-10-15",88,1351,172500
"2016-10-15",88,1351,172500
"2016-10-15",88,1351,172500
"2016-09-16",67,0,107150
"2016-01-06",23,0,42000
"2016-01-06",23,0,42000
"2016-10-27",90,612,180000
"2016-10-27",90,612,180000
"2016-10-27",90,612,180000
"2016-09-28",115,1700,201000
"2016-02-24",106,2000,185000
"2016-12-16",122,1757,140000
"2016-12-16",122,1757,140000
"2016-10-28",398,942,1e+06
"2016-08-22",71,0,98000
"2016-09-03",120,1000,225000
"2016-08-11",119,207,185003
"2016-08-11",119,207,185003
"2016-08-11",119,207,185003
"2016-04-20",89,884,150000
"2016-04-20",89,884,150000
"2016-04-20",89,884,150000
"2016-11-28",80,335,80000
"2016-09-21",47,0,120000
"2016-08-31",46,0,95000
"2016-05-31",65,0,107000
"2016-05-31",65,0,107000
"2016-12-15",53,0,73000
"2016-10-14",66,1915,90000
"2016-10-14",66,1915,90000
"2016-10-14",66,1915,90000
"2016-01-04",68,0,122000
